indice,ADDRESS,CONSUMER_GOOD,DATE,EVENT,LOCATION,NUMBER,ORGANIZATION,OTHER,PERSON,PHONE_NUMBER,PRICE,WORK_OF_ART
1435,,,,0.015738826910299913,0.014640909153968098,0.0,0.024772297590970997,0.027137011537949243,0.026253346043328445,,,0.017459362279623747
1436,,,,0.018034786366942255,0.006241150898858905,0.0,0.015815891441889107,0.012614313801307054,0.01743608680553734,,,
1437,,,0.0,0.020868077874183655,0.03474227680514256,0.0,0.04339551739394665,0.030020793470052574,0.040857589803636074,,0.0,
1438,,0.08097967505455017,0.0,0.015113160679382938,0.015381952514871955,0.0,0.01733249556273222,0.025715177040547134,0.019276544451713562,,,
1439,,,,0.013934878632426262,,0.0,0.03059444700678189,0.018923595547676086,0.024243566350868113,,,
1440,,,0.0,0.015195550862699747,0.010790328495204449,0.0,0.0214007506147027,0.0298397058754095,0.030424352424840134,,,
1441,,,,0.017944098450243473,0.012864097952842712,0.0,0.021867866395041347,0.017553076439071447,0.02371935872361064,,,0.010467969812452791
1442,,,0.0,0.020024145022034645,0.007671936182305217,0.0,0.01265258848610701,0.011402831495027332,0.012065545655786991,,0.0,0.012135784141719341
1443,,,0.0,0.027471321634948254,0.017918715253472328,0.0,0.013691303630669912,0.025835839193314315,0.03239578902721405,,,
1444,,0.034980345517396934,0.0,0.02536194600785772,0.028230848256498575,0.0,0.022932610474526882,0.017396582135309775,0.025079208341511814,,0.0,
1445,,,,0.02567057404667139,0.025094543863087893,,0.022722176741808653,0.016984923639231257,0.013889579759801136,,,
1446,,,,0.019842977325121563,,0.0,0.03316459059715271,0.032555264317327075,0.044244302064180376,,,0.018214145675301552
1447,,,0.0,0.017537112658222515,0.0197003073990345,0.0,0.013991266954690218,0.032980701071210206,0.034089651506613285,,,0.016203520819544792
1448,,,,0.013339090161025524,0.022552790120244026,0.0,0.015647786669433117,0.014096293947659433,0.02474390192046052,,,0.012471475172787905
1449,,,,0.02029705047607422,0.03347338115175565,0.0,0.04513654873395959,0.018352767103351653,0.030574171041900463,,,
1450,,,,0.02058517440621342,0.011487679556012155,0.0,0.024542102745423715,0.01843854279390403,0.026839512067713907,,,0.011810996569693087
1451,,0.02448969955245654,0.0,0.012909880331294104,0.02188979648053646,0.0,0.012904283989753042,0.015991215912723226,0.020004917692858726,,,0.025511899963021282
1452,,0.03444906696677208,,0.010183591861277819,0.011719091484944025,0.0,0.015124261678595628,0.009679058487186344,0.016306448939510367,,0.0,
1453,,0.019683941461456318,,0.008492181853701672,0.00901533360593021,0.0,0.008452167548239232,0.016170458809938282,0.01040209891895453,,,
1454,,,0.0,0.02412551160280903,0.023641087114810944,0.0,0.04120034445077181,0.025412020680960268,0.016914942394942047,,,
1455,,0.016541578186055023,,0.026248640846461058,0.015815156511962414,0.0,0.013750767218880355,0.014625353493580693,0.017319495197046886,,,0.0121814189478755
1456,,0.036425636460383735,,0.017082443693652753,,0.0,0.011033521344264349,0.0202561100258639,0.017075588926672935,,,0.03349830023944378
1457,,0.005607382926557746,,0.007377650721796921,0.007673538755625486,0.0,0.010856635313337812,0.00832103125544058,0.007500834840660294,,,
1458,,,0.0,0.05403040970365206,,0.0,0.02922574720448918,0.027275339389840763,0.04073446318507194,,0.0,
1459,,0.020428411041696865,,0.016600059966246288,0.010883901606906544,0.0,0.01059910818003118,0.017151249848582125,0.021358184347098522,,,
1460,,0.044250831007957465,,0.06789998291060328,0.03048633225262165,0.0,0.04732273472473025,0.02944024486674203,0.043665762369831405,,,0.034206241369247437
1461,,0.03473670235169785,,0.016630024649202824,0.02084822626784444,0.0,,0.025567636147818783,0.0358946125023067,,,
1462,,0.030106198508292437,0.0,0.056494150310754776,0.009243323467671871,0.0,0.029621182320018608,0.016570422010352977,0.01958979214541614,,,
1463,,0.04633411827186743,0.0,0.023327910341322422,,0.0,0.03871752731502056,0.04085976742208004,0.03504075823972622,,,0.04896235838532448
1464,,0.023382869316264987,,0.016467752866446972,0.01402928167954087,0.0,0.01490943436510861,0.015474538806648482,0.020958963315933943,,,
1465,,0.020302522528384413,0.0,0.013298488377283016,0.012462763115763664,0.0,0.012791705990417136,0.011771211575251073,0.010953055515598793,,,
1466,,0.023382002487778664,0.0,0.0167971714399755,0.012546089943498373,0.0,0.024368790288766224,0.01969372881576419,0.020089748115944012,,,
1467,,,,0.021995387350519497,0.01996354851871729,0.0,0.05179979279637336,0.024367574602365494,0.0373434842719386,,,
1469,,,0.0,0.019188551232218742,0.014942154288291931,0.0,0.01609909418039024,0.010902578011155128,0.01952925743535161,,0.0,
1470,,0.009955072376344885,,0.016273734470208485,0.02477701184236341,0.0,0.02232270933953779,0.014562933215577351,0.011810253543609922,,,
1471,,,,0.01639803941361606,0.0110881170257926,0.0,0.011474568210542203,0.015290744964861207,0.023388640955090523,,0.0,
1472,,,,0.042708794275919594,0.031028769444674253,0.0,0.03299486838902036,0.02106107629247402,0.019495905687411625,,,
1473,,,0.0,0.01754598013524498,0.008388915254424015,0.0,0.008282962682036063,0.017377211923965,0.010202322831197132,,,0.011812998913228512
1474,,0.06519341468811035,,0.02179669076576829,0.012309630867093801,0.0,0.017654086980554793,0.02062099188980129,0.015666503505781294,,,
1475,,,0.0,0.021126322049115385,,0.0,0.01976401684805751,0.019535255942331707,0.018465453185714208,,,0.014699871651828287
1476,,0.09030850976705553,0.0,0.029362879693508148,0.04329175936679045,0.0,0.04290758166462183,0.043474412124071805,0.04063747233400742,,,0.025373833253979683
1477,,0.012621329165995121,,0.01789719238877296,0.01936305407434702,0.0,0.023463707882910967,0.0197035891469568,0.034354507753794845,,,
1478,,,,0.03661090768873691,0.024214977398514748,0.0,0.033791614430291314,0.021608664095401763,0.030267642034838598,,,
1479,,0.010177900083363056,0.0,0.019383771655460198,0.01537970950206121,0.0,0.016029910184442997,0.011536037582638008,0.013762891612714157,,,0.010177900083363056
1480,,,0.0,0.034458741545677185,0.026329189538955692,0.0,0.028503719717264175,0.04496200829744339,0.05594725188400064,,,0.028679085895419117
1481,,0.028094099834561348,,0.05053358587125937,0.02286077570170164,0.0,0.038422816433012486,0.0312522086314857,0.04235295259526798,,,
1482,,,,0.015011603323121866,0.025786399841308597,0.0,0.02628378733061254,0.021613298170268535,0.020150451427873445,,,0.0339654628187418
1483,,0.012025595642626286,,0.014875326305627825,0.01850835047662258,0.0,0.018668988719582558,0.019008956166605154,0.03212330237563167,,,
1484,,,0.0,0.01860200334340334,0.051586427725851536,0.0,0.03216646183282137,0.04101161301756898,0.03289154569872401,,0.0,
1485,,,,0.017552298493683338,0.02134260255843401,0.0,0.012991148047149181,0.025739607194231615,0.023554459480302676,,,
1486,,,,0.017149536404758692,0.03061144705861807,0.0,0.020134111866354942,0.024827737002991714,0.021061045051153218,,,
1487,,,,0.013647161610424518,0.011753213507207956,0.0,0.008491713460534811,0.01313270061035399,0.013749372854363173,,0.0,
1488,,0.012091188691556455,,0.02297065081074834,0.015254631328086058,0.0,0.01920347474515438,0.019762125176688034,0.015462302935442753,,,
1489,,,,0.015032207194183553,0.010924190282821657,0.0,0.014807729050517082,0.02377213436799745,0.031145858764648437,,,0.011688266880810259
1490,,,,,0.04198792576789856,0.0,0.043454159051179886,0.060742844960519245,0.10065119961897533,,,0.1454164683818817
1491,,,,0.015705738216638565,0.016249359053160464,0.0,0.03144433628767729,0.02300102121539806,0.03194633834064007,,,
1492,,,,0.038295303604432514,0.02867030054330826,0.0,0.020508020743727685,0.022524116871257622,0.03482087182679346,,,0.0209568664431572
1493,,,,0.012504565839966139,0.012395421353479227,0.0,0.011705775931477546,0.025296205247286707,0.020298486948013304,,,0.016801631078124046
1494,,,,0.007693323107170207,0.009405216493178159,0.0,0.010191960347583517,0.007816471702729663,0.01313747656531632,,,
1495,,0.01945764198899269,,,0.06409416254609825,0.0,0.08181961067020893,0.02269597165286541,0.024045092286542058,,,
1496,,0.009742925292812288,0.0,0.010009272108701143,0.011135660111904143,0.0,0.014835634082555772,0.016427401741966604,0.011828899137018359,,,0.010993662290275095
1497,,0.019749272614717484,,0.0171225569634275,0.030952792304257553,0.0,0.01783510809764266,0.013143748879277458,0.009495782782323658,,,
1498,,,,0.01618358146931444,0.007231990341097117,0.0,,0.011258290964178741,0.022762016005193193,,,
1499,,0.016010924863318603,0.0,0.021257707849144936,0.04109095719953378,0.0,0.03217702265828848,0.023524663840922024,0.028845983490880047,,,
1500,,,,0.009984221309423447,0.00899461330845952,0.0,0.01261796352143089,0.014628538163378835,0.023352434595479914,,0.0,0.010767714120447636
1501,,,,0.039091111559953005,0.03136316128075123,0.0,0.01965316012501717,0.025424889661371707,0.028354720611657416,,,0.03997190948575735
1502,,0.008487413637340069,,0.009256876872054167,0.023074956067527335,0.0,0.01518426054260797,0.010937079116154243,0.013477778774412238,,,0.009445094037801027
1503,,,,0.01773974074361225,0.011413557454943657,0.0,0.024254795163869858,0.014158217981457711,0.02208218596091396,,,
1504,,,0.0,,,0.0,0.03450610414147377,0.08271013721823692,0.08087142463773489,,,0.04285835847258568
1505,,0.007846158153067032,,0.008734171278774738,0.013061214437974351,0.0,0.014573216127852598,0.011902129265001497,0.01306960266083479,,,
1506,,0.013393725268542768,,,0.01290288163969914,0.0,0.014675119891762733,0.02131654127784397,0.027312196857695068,,,
1507,,0.018404386937618256,,0.025027514435350895,0.02383550419472158,0.0,0.03490463147560755,0.022433527698740362,0.013195272907614708,,,
1508,,0.01507277600467205,,0.021057998362396444,0.012773278302380018,0.0,0.023548670578747988,0.021369801089167594,0.01483517624437809,,,
1509,,,,0.0342340546194464,0.03113584127277136,0.0,0.027592778205871582,0.03200430950770775,0.021548306315459988,,,0.020334362983703613
1510,,,,0.014317785079280535,0.017652185633778572,0.0,0.025265360018238425,0.023975557647645473,0.01931840507313609,,,
1511,,0.016442811116576198,0.0,0.032028822461143136,0.015035275369882584,0.0,0.04036705126054585,0.020115188943843048,0.020717219449579716,,,
1512,,,0.0,0.012147872509168727,0.01324962398835591,0.0,0.014223023628195127,0.014703811445672597,0.0203302278782108,,,0.007626575417816639
1513,,0.02044723182916641,0.0,0.030277215875685215,,0.0,0.030019760876893998,0.025268854839461192,0.04339485320573052,,,
1514,,0.007925732061266899,,0.02701424869398276,0.00864302208647132,0.0,0.00828311126679182,0.010917934992661079,0.013532483699516607,,,0.03561879942814509
1515,,,0.0,0.010230229184445407,0.005321014594907562,0.0,0.012959309931223592,0.011973124156755052,0.011977056895072261,,,
1516,,,,0.017960521392524242,,0.0,0.017369895552595455,0.02919609084104498,0.02537270067259669,,,0.013375667234261831
1517,,,,0.15366746485233307,,,0.18276317417621613,0.10523952543735504,0.1395824570208788,,,
1518,,,,0.02017944119870663,0.03948665720721086,0.0,,0.03174480132292956,0.02698345873504877,,,
1519,,0.010080091655254364,,0.011339013930410147,0.0125024588778615,0.0,0.009736905572935939,0.017118725320324303,0.02035787774492865,,,0.009328641928732395
1520,,,0.0,0.016145851928740736,0.025053102150559427,0.0,0.03827280062250793,0.023893232340924442,0.02535405806783173,,,
1521,,0.012335150502622128,0.0,0.02366454526782036,0.018585344776511192,0.0,0.013372670859098434,0.02487821424646037,0.025797430348272126,,,0.010218935087323187
1522,,0.032704930752515786,,0.013159140634040037,0.00951869466475078,0.0,0.019632534496486186,0.013667926961637062,0.011882406521450591,,,0.02330699795857072
1523,,,0.0,0.030061814934015274,0.03302025298277537,0.0,0.0341720967553556,0.02655711956322193,0.03477659763302654,,,
1524,,0.007614436093717813,0.0,0.01181865285616368,0.019656667485833168,0.0,0.007075253563622634,0.009990209730208985,0.01593110401666275,,,
1525,,0.00715114362537861,,0.0170419355854392,0.009789644391275942,0.0,0.016748770539249693,0.013589262270501681,0.010651440387043883,,0.0,0.03215610270854086
1526,,0.015131680294871332,,0.018382664769887924,,0.0,0.012560857149461905,0.023554888802270094,0.02918933195850024,,,0.036568139058848224
1527,,,,0.05351807487507662,,0.0,0.0313936872407794,0.045597311854362485,0.05677338615059853,,,0.036818351596593864
1528,,0.006143779959529638,,0.013176768419465848,0.014701094711199403,0.0,0.012631134886760265,0.012649120430329017,0.013209140238662561,,,0.006143779959529638
1529,,,0.0,0.01212256234139204,0.019125076631704967,0.0,0.010876345168799161,0.018897268176078796,0.01851777285337448,,,
1530,,0.01007093908265233,,0.00873360224068165,0.019553663022816182,0.0,0.01713956113566052,0.011470031303664049,0.01781924399547279,,,
1531,,,,0.0342112360522151,0.017751550767570734,0.0,0.03560709720477462,0.02201854662202737,0.01998494650858144,,0.0,
1532,,,,0.015388945738474531,0.040188780054450035,0.0,0.0282556905100743,0.016755924918330632,0.016425831995617885,,,
1533,,,,0.02386778425425291,,0.0,0.017735061002895236,0.025116717826355908,0.03871865011751652,,,0.01794237984965245
1534,,,,0.02222895688776459,0.03670497238636017,0.0,0.023117582662962377,0.019096781632729938,0.017509729897772722,,,
1535,,,,0.014028904183457295,0.02706977725028992,0.0,0.014301938004791737,0.022037005245996017,0.02371467960377534,,,0.010998664889484644
1536,,,,0.01589245581999421,0.022925027878955007,0.0,0.026181410842885573,0.017769107232905097,0.029476592782884836,,,0.020436152815818787
1537,,0.02676317468285561,0.0,0.03509670197963714,0.039335891604423516,0.0,0.02816327102482319,0.0693765813484788,0.04022133983671665,,0.0,
1538,,,,0.014443042584591441,0.016374362632632256,0.0,0.014016101550724771,0.015009319099287191,0.017253609458831223,,0.0,
1539,,0.006748297406981389,,0.024517972371540964,0.019175243253509205,0.0,0.010800270130857825,0.011404555414200705,0.015026682441163322,,,0.010057528736069798
1540,,,0.0,0.017044359585270286,0.018227001031239826,0.0,0.03332832595333457,0.016681574430549517,0.012679279019886797,,,0.006262005772441626
1541,,,,0.018961097300052642,0.02182440044866367,0.0,0.013251185417175293,0.01801423798315227,0.02318960021397001,,,
1542,,,0.0,0.03789577819406986,0.01837431825697422,0.0,0.042270933743566275,0.028427588479483828,0.043873306984702744,,0.0,0.026926560327410698
1543,,,,0.017573938705027103,0.02557221062791844,0.0,0.01853125438921981,0.020560314257939655,0.013681367505341768,,,
1544,,,,0.023454807077844936,0.03616176825016737,0.0,0.02497625071555376,0.04473692458122969,0.04277602339593264,,,
1545,,,,0.01458104575673739,0.026517373443182026,0.0,0.021560029312968253,0.020067582900325457,0.015102722682058811,,0.0,0.012901463235418001
1546,,0.00865453202277422,,0.010505560475091139,0.014464755232135454,0.0,0.014021746747727905,0.022632140799292495,0.024500524359089986,,,
1547,,,,0.04095315933227539,,0.0,0.05043215490877628,0.07188368439674378,0.053249893710017204,,,
1548,,,,0.01224697083234787,,0.0,0.007367105875164271,0.016223760627326556,0.01682154128017525,,,
1549,,0.0155611926689744,0.0,0.014707995345816016,0.008270462376198598,0.0,0.015262620244175195,0.013143386732300987,0.0175819471266798,,0.0,
1550,,,0.0,0.0177889633923769,0.019220917330433924,0.0,0.01232245925348252,0.011781602935946506,0.010942989663982933,,,0.013150868006050587
1551,,,,0.03904190380126238,0.042831423692405224,0.0,0.015831329859793183,0.015450995415449142,0.024304275494068862,,,
1552,,,0.0,0.02412767708301544,0.046879611909389496,0.0,0.04864394012838602,0.033069293635586895,0.034431307680077024,,0.0,
1553,,,,0.012756747814516226,0.00807345099747181,0.0,0.016336197266355157,0.01887752192423624,0.020147906277667393,,,
1554,,,0.0,0.022909228689968586,,0.0,0.013249655440449714,0.01931818953848311,0.01883338585209388,,,0.013667411170899868
1555,,0.015901329616705578,,0.014530856162309647,0.027735899901017547,0.0,0.02724576156054224,0.017703141163413722,0.025077606447868876,,,0.04276543017476797
1556,,,,0.027335543185472492,0.033587913339336715,0.0,0.022142091233815466,0.025605616966883342,0.023574767737752862,,,
1557,,0.016929559409618378,0.0,0.0335965504248937,0.02358765962223212,0.0,,0.037692188781996566,0.02237590808760036,,,
1558,,,,0.02661423571407795,,0.0,0.027118712663650513,0.03818503953516483,0.03808938409201801,,,
1559,,,,0.014909567777067423,0.019135245587676764,0.0,0.024148611584678292,0.025765059648879936,0.03186554915737361,,,
1560,,,0.0,0.03742432097593943,0.03357005802293619,0.0,0.05999366690715154,0.033703071996569633,0.07395032756030559,,,
1561,,,0.0,0.013933267537504434,0.0071911229752004155,0.0,0.013071468964751278,0.017086966408659584,0.017131193020545384,,,
1562,,0.03424542397260666,,0.02218904346227646,0.03795186523348093,0.0,,0.033316657535339654,0.03577092103660107,,,0.02218904346227646
1563,,,,0.017844700520592078,0.008611381752416492,0.0,0.010431496379896998,0.01191314278791348,0.01506069691718689,,,0.007872520945966244
1564,,,,0.029369702329859138,0.008335470221936703,0.0,0.015973987989127636,0.017975487316457126,0.02416487940802024,,,
1565,,,0.0,0.01772623478124539,0.010714866841832796,0.0,0.020427421511461336,0.017012389248301243,0.009934694627704828,,,
1566,,,,0.012359143855671087,0.015915189823135733,0.0,0.012577446812594479,0.015974834342213237,0.017947071401233024,,0.0,0.044523388147354126
1567,,,,0.017001743738849957,0.0243239919655025,0.0,0.013346356339752674,0.020985981014867625,0.037063997238874435,,,0.011115499772131443
1568,,,0.0,0.03828026434140546,,0.0,0.017715364694595337,0.015172397200432088,0.015874278793732325,,,0.04751636770864328
1569,,,0.0,0.01053956952980823,0.008632634300738573,0.0,0.005590538621287455,0.010943399019667814,0.011716890999156496,,0.0,0.0072122691199183455
1570,,,,0.02946273796260357,0.020655566826462742,0.0,,0.030927102879754136,0.04948533605784178,,,0.02455049380660057
1571,,,0.0,0.02874417183920741,0.02366488473489881,0.0,0.030001903376118702,0.023575316881760955,0.025383022613823414,,,
1572,,,,0.028713958337903023,0.013121445663273335,0.0,0.014391988515853882,0.02258278107127318,0.02609793036518728,,,
1573,,0.015480413101613522,0.0,0.01445362251251936,,0.0,0.022995744033583575,0.0204747014624231,0.025286291725933552,,0.0,0.016159674152731895
1574,,,0.0,0.021595710888504985,,0.0,0.09324117004871367,0.02430709930402892,0.03568501956760883,,,
1575,,,0.0,0.029750455015649397,0.010523593674103418,0.0,0.024400382535532117,0.019364379288163036,0.025103498353726335,,,0.010675182566046715
1576,,,,0.010041582708557447,0.025356760364957154,0.0,0.007677137665450573,0.0143849510975458,0.020632281167698757,,,
1577,,0.035996426828205585,0.0,0.017167380079627037,,0.0,0.027381781861186026,0.02846877546980977,0.027246322682393447,,,0.01584552228450775
1578,,0.010692976415157318,,0.03497827588580549,0.017624938550094765,0.0,0.015542389545589685,0.014930711805143139,0.017316314950585367,,,
1579,,0.01199220959097147,0.0,0.01856698631308973,0.02643534860440663,0.0,0.013380723473216807,0.021357427289088567,0.022181211039423943,,,0.017210660967975855
1580,,,,0.018999365158379078,,0.0,0.01729415250676019,0.024729246196026605,0.03046739081453,,,
1581,,0.016976979561150074,0.0,0.01540115320434173,0.02285833819769323,0.0,0.02428945677820593,0.01777740561270288,0.02060176645560811,,,0.010680655327936014
1582,,,,0.03139492939226329,0.04166233275706569,0.0,0.024939931308229763,0.02430674418186148,0.026473170891404153,,,
1583,,,,0.019662428181618452,0.014210520312190056,0.0,0.023033587262034416,0.02392200853389043,0.03568241558969021,,,0.019609875977039337
1584,,,,0.01504774667721774,0.02019904926419258,0.0,0.007906271743455104,0.010294868645292742,0.016957820809789394,,0.0,
1585,,,0.0,0.027181124447711875,0.027033221442252398,0.0,0.025263356355329353,0.016763828322291376,0.015197365245382701,,,0.010348668787628412
1586,,0.033926778783400856,,0.022290679936607678,0.07799321413040161,0.0,0.022686713747680186,0.032811523182317615,0.033637871220707896,,,
1587,,0.008995382115244865,,0.017477691755630076,0.010389175498858094,0.0,0.009629759471863508,0.014260191884305742,0.01429052195850421,,,0.023256676271557808
1588,,0.040824659168720245,,0.030654423404484987,0.02854455215856433,0.0,0.03654141537845135,0.019413405656814577,0.042594485295315586,,,0.0216654185205698
1589,,,,0.026079597789794205,0.05423165671527386,0.0,0.021403027698397636,0.01658648586211105,0.01726064644753933,,,0.012898815795779228
1590,,,,0.011780558026988398,0.028570652628938358,0.0,0.009487241879105568,0.014683380057769162,0.019890696244935193,,,0.008226706646382809
1591,,,0.0,0.01573469400913878,0.006635887548327446,0.0,0.015323122420037786,0.015039735269965604,0.01816897392820786,,,
1592,,,,0.04182986309751868,0.029571198459182466,0.0,0.024143106304109097,0.02651832066476345,0.0483901532632964,,,
1593,,,,0.05872257550557455,0.04228252669175466,0.0,0.030965227633714683,0.02680244413204491,0.04745375799636046,,,
1594,,,,0.024867510190233588,0.009015512652695179,0.0,0.03668214567005634,0.021890238812193274,0.027243927493691443,,,
1595,,,,,0.02295008487999439,0.0,0.023348847404122353,0.05698453541845083,0.05894972156319353,,,0.03079864755272865
1596,,0.007494457997381687,,0.008047359762713313,0.01474012273292129,0.0,0.021190401911735535,0.016677636993475832,0.013410954051377141,,,
1597,,0.008197524584829806,,0.010233151726424694,0.00844095554202795,0.0,0.014203809609171003,0.016261057122252308,0.019911700976081192,,,
1598,,0.0529312826693058,,0.036464984994381666,0.024444908648729325,0.0,0.012039096094667912,0.021313579824681465,0.020692424848675728,,,0.03349756449460983
1599,,0.023530235514044765,0.0,0.016523438738659024,0.029058369528502225,0.0,0.014648244716227055,0.03930934095247225,0.029043565814693768,,,
1600,,0.01903411373496056,,0.03801060877740383,0.02663544425740838,0.0,0.03284517303109169,0.028925802558660507,0.03248085770756006,,,
1601,,,,,0.08215123228728771,0.0,,0.061973707750439644,0.07198681682348251,,,
1602,,,,0.021641862811520696,0.016981681808829308,0.0,0.020548682659864426,0.024184264126233757,0.026223761308938266,,,
1603,,0.02186453901231289,0.0,0.036381338723003864,0.010207509621977806,0.0,0.02137068808078766,0.027050654921266768,0.026827511959709227,,,
1604,,0.005128163378685713,0.0,0.005560295539908111,0.006201645592227578,0.0,0.0065038058285911875,0.007264630165787375,0.010719995929634777,,0.0,0.010141131312896809
1605,,,,0.004557991866022348,0.005576427017028133,0.0,0.006382698037972053,0.006786180141248873,0.011678219202677814,,,0.005696305849899848
1606,,0.008594797924160956,0.0,0.016883301548659798,0.007891598545635741,0.0,0.01934489281848073,0.009801734471693635,0.017227675353821654,,,0.013107851147651672
1607,,,,,,,,,0.3333333333333333,,,
1608,,,,0.009703545365482569,0.01302585606886582,0.0,0.02673630105952422,0.014802516480399803,0.01927658203057945,,,0.010056233033537865
1609,,,,0.01681018667295575,0.017029158150156338,0.0,0.02824842759097616,0.020685568700234094,0.03442648705095053,,,
1610,,0.053012888878583915,,0.019381463062018156,0.012989216794570288,0.0,0.018105054274201393,0.016256409995257855,0.023233688236879452,,,
1611,,,,0.028859755024313927,0.020041570200451782,,0.02776429398606221,0.019924490712583065,0.02392726999652736,,,
1612,,,,0.022502112823228042,0.009826065972447395,0.0,0.014269016869366168,0.01881798317557887,0.024981031194329262,,0.0,
1613,,0.01233168225735426,0.0,0.00958964228630066,0.025153599679470062,0.0,0.011288708541542292,0.013206476260992613,0.022759524831438765,,,0.013297380413860083
1614,,0.02265914529561996,,0.018530186265707016,0.017502748966217042,0.0,0.011922091866532961,0.020350365039820854,0.02288673001413162,,,0.023096864422162373
1615,,,,0.03166455247749885,0.013685906305909157,0.0,0.023867097838471334,0.023294806988401848,0.028762532827945855,,,
1616,,,,0.017669659107923508,0.020223384723067284,,0.015314126387238503,0.0299962910099162,0.03676922005765578,,,
1617,,0.01507739257067442,,0.014840308576822281,0.016880173701792955,0.0,0.019220040179789066,0.025684949941933155,0.0430251345038414,,,
1618,,0.01231762021780014,0.0,0.016395980226142064,,0.0,0.019125229013817652,0.025231106745961466,0.0226323747386535,,0.0,
1619,,0.005872268520761281,0.0,0.006581970076594088,0.008100504489530895,0.0,0.005509907505116784,0.006263145838271488,0.004967921906215853,,,0.017792144790291786
1620,,,,,0.05969883222132921,0.0,0.022413240745663643,0.045632476386215,0.03133348987570831,,,
1621,,0.016567731276154518,0.0,0.01638670948644479,0.012694018892943859,0.0,0.02556225781639417,0.022808605863247067,0.031326688741418446,,0.0,
1622,,,,0.013567094691097736,0.013221721397712825,0.0,0.014476141620737812,0.01373778460547328,0.012941322638653219,,,
1623,,,,,,0.0,,0.3333333432674408,,,,
1624,,,,0.06996743381023407,0.029109913855791092,0.0,0.022884562611579895,0.03765381146222353,0.03942803562515312,,,
1625,,,,0.0202420499175787,0.03169087171554565,0.0,0.016745240117112797,0.03283922797576948,0.03452967863995582,,0.0,
1626,,,,0.037452101707458496,0.039109145291149616,0.0,0.058161712251603596,0.04333870964390891,0.053212988323399,,,
1627,,,,0.010538531560450792,0.01902090236544609,0.0,0.010971806477755308,0.016082886289805174,0.0169387661084971,,,
1628,,,0.0,0.02463950092593829,0.03547598794102669,0.0,0.02957483939826488,0.025899037905037402,0.048728623613715175,,,0.024490593001246445
1629,,,0.0,0.01758274001379808,0.01890514783250789,0.0,0.019687972497195012,0.04146587550640106,0.055446675047278404,,,
1630,,,,0.020161195347706478,0.030188780394382775,0.0,0.032386425572137036,0.024341481804315532,0.027425810162510188,,,
1631,,,,0.0208617119739453,0.03444833336398005,0.0,0.019408967345952988,0.02972537185996771,0.05807936228811741,,,0.01883877441287041
1632,,,,0.020967380454142887,0.012158139608800413,0.0,0.016977535933256148,0.031904854087366,0.027887552161701024,,0.0,
1633,,,,0.012598233064636588,0.02797446239062331,0.0,0.035243015736341476,0.02013528739501323,0.02164210779592395,,,0.01622174447402358
1634,,0.02982233956988369,,0.029176208501060803,,0.0,0.018926465573410194,0.01687267070843114,0.017808256271694387,,,
1635,,,,0.019037132151424885,0.015233102875451246,0.0,0.01731025256837408,0.02279966217107498,0.027432735543698072,,,0.032213629533847175
1636,,,,0.0386354960501194,0.016008840873837468,0.0,0.04591351499160131,0.023722370465596516,0.03811122663319111,,,
1637,,0.014255129732191563,,0.018394000921398403,0.008479545824229717,0.0,0.01585004446096718,0.011257853966930674,0.023391594799856346,,0.0,
1638,,,0.0,,,0.0,0.1347164623439312,0.038383824129899345,0.04581686481833458,,,
1639,,0.04076786478981376,,0.014843663200736048,0.03722711931914091,0.0,0.05630166456103325,0.019557822806139786,0.03044248665017741,,,
1640,,,,0.021035343408584595,0.017211327515542506,0.0,0.02171305101364851,0.01816160250455141,0.032340915175154805,,,
1641,,0.010070285759866238,0.0,0.014912398221592106,0.01590962739040454,0.0,0.0343792624771595,0.0166860724799335,0.0230262141674757,,,0.01182145532220602
1642,,,,0.02287284719447295,0.030921200024230138,0.0,0.019466315396130085,0.028674233535473995,0.02978237660136074,,,0.017385805025696754
1643,,,0.0,0.010767444968223572,0.030313331064664654,0.0,0.01777094672434032,0.016295422101393342,0.012863760681024619,,,
1644,,,,0.027267393190413713,,0.0,0.019673767189184826,0.028136220428028276,0.034707168396562335,,,0.016281960532069206
1645,,,,,0.025826298010845978,0.0,0.01478931363672018,0.020786133750031393,0.030933921297009174,,,
1646,,,0.0,0.013597087352536619,0.022066787537187337,0.0,0.012843523756600916,0.017473785526817665,0.020178456536748192,,0.0,
1647,,,0.0,0.06890595704317093,0.03682719953358173,0.0,0.04120311047881842,0.04016519524157047,0.020669767633080482,,0.0,
1648,,,,,0.044438866712152955,0.0,0.01633293740451336,0.02009394150227308,0.04286837152072361,,,
1649,,,,0.026101961731910706,0.04650113079696894,0.0,0.028748277574777607,0.04211567230522632,0.03465406162043413,,,
1650,,,0.0,0.013945434300694615,0.017105740611441433,0.0,0.009161398147365876,0.011375444094565782,0.018626231661376853,,,
1651,,,,0.02474802111585935,0.027938404223985143,0.0,0.02292451523244381,0.025666819140315055,0.045987450052052736,,0.0,
1652,,,,0.023216464091092348,0.05231741070747376,0.0,0.016286428552120924,0.04431325436702797,0.030974240550263363,,,
1653,,,,0.015639514196664095,0.011761767324060202,0.0,0.016916793771088123,0.026266276343342138,0.025402084924280643,,,0.02384878695011139
1654,,0.013070684857666492,0.0,0.020499684581799165,0.011473997263237834,0.0,0.029790873173624277,0.020754224931200344,0.020978164351121945,,,0.015483622904866934
